time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-07T16:00:51.390Z,36.4403333,-117.9821667,5.53,1.56,ml,10,142,0.07902,0.09,ci,ci39282935,2020-07-07T23:42:10.248Z,"18km N of Olancha, CA",earthquake,0.65,1.27,0.267,4,reviewed,ci,ci
2020-07-07T15:59:49.030Z,33.7171667,-117.3355,-0.54,0.89,ml,22,81,0.05378,0.16,ci,ci39282919,2020-07-07T17:30:42.437Z,"6km N of Lake Elsinore, CA",quarry blast,0.36,31.61,0.139,10,reviewed,ci,ci
2020-07-07T15:46:10.910Z,36.4478333,-117.9966667,8.99,0.83,ml,7,152,0.06779,0.1,ci,ci39282911,2020-07-07T23:40:04.236Z,"17km SSE of Lone Pine, CA",earthquake,0.51,0.8,0.109,3,reviewed,ci,ci
2020-07-07T15:37:45.830Z,38.188,-117.727,12.3,1.3,ml,13,173.12,0.039,0.04,nn,nn00757899,2020-07-07T16:13:29.179Z,"40 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-07T15:31:03.870Z,19.2001667022705,-155.372329711914,31.5599994659424,1.96,ml,50,163,,0.129999995,hv,hv72034437,2020-07-07T15:36:36.480Z,"11 km E of P?hala, Hawaii",earthquake,0.56,0.730000019,0.34,3,automatic,hv,hv
2020-07-07T15:23:15.898Z,60.8865,-150.5542,15.2,2.3,ml,,,,0.62,ak,ak0208otn22y,2020-07-07T17:19:27.779Z,"8 km ESE of Point Possession, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-07-07T15:19:51.264Z,38.7925,25.2813,8.65,4.3,mb,,55,2.171,0.69,us,us7000ajhc,2020-07-07T15:58:12.040Z,"37 km NW of Psará, Greece",earthquake,2.4,6.3,0.16,11,reviewed,us,us
2020-07-07T15:19:06.460Z,39.034832,-123.0670013,2.87,2.47,md,30,83,0.04149,0.09,nc,nc73423021,2020-07-07T17:01:24.553Z,"13km W of Lakeport, CA",earthquake,0.29,0.98,0.2,18,automatic,nc,nc
2020-07-07T15:06:31.560Z,38.1752,-117.8705,11.8,1.8,ml,17,100.81,0.018,0.07,nn,nn00757894,2020-07-07T15:18:52.526Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-07T14:58:21.131Z,67.6727,-143.5688,0,1.6,ml,,,,1.04,ak,ak0208ot94x9,2020-07-07T15:03:14.693Z,"96 km ESE of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-07T14:56:43.360Z,38.1992,-117.7577,2.6,1.3,ml,20,98.56,0.047,0.08,nn,nn00757890,2020-07-07T15:01:30.729Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T14:53:57.970Z,38.1422,-117.9712,7.9,1,ml,14,104.62,0.007,0.09,nn,nn00757887,2020-07-07T14:58:09.752Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-07T14:47:20.590Z,53.8588333,-166.7666667,7.6,0.97,ml,7,95,0.05061,0.15,av,av62193346,2020-07-07T19:03:45.060Z,"15 km WSW of Dutch Harbor, Alaska",earthquake,0.38,0.58,0.19,6,reviewed,av,av
2020-07-07T14:45:27.690Z,38.8209991,-122.8466644,1.9,0.7,md,13,79,0.009331,0.03,nc,nc73423011,2020-07-07T15:16:03.122Z,"9km WNW of The Geysers, CA",earthquake,0.3,0.49,0.14,3,automatic,nc,nc
2020-07-07T14:38:32.290Z,38.173,-117.9755,1.2,1.1,ml,10,99.54,0.026,0.03,nn,nn00757884,2020-07-07T14:46:28.489Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-07T14:34:01.990Z,38.1525,-118.0108,4.9,1.2,ml,14,143.68,0.039,0.08,nn,nn00757881,2020-07-07T14:40:29.181Z,"27 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-07T14:33:49.720Z,35.9245,-117.7201667,10.4,0.68,ml,8,87,0.06126,0.05,ci,ci39282823,2020-07-07T14:37:19.900Z,"17km E of Little Lake, CA",earthquake,0.25,0.59,0.095,6,automatic,ci,ci
2020-07-07T14:32:08.750Z,38.1418,-118.0107,7.6,0.9,ml,11,148.5,0.033,0.05,nn,nn00757880,2020-07-07T14:35:48.671Z,"28 km SSE of Mina, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-07-07T14:26:53.930Z,38.1738,-117.9642,8.6,1.1,ml,9,182.42,0.012,0.18,nn,nn00757878,2020-07-07T14:33:48.735Z,"27 km SSE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-07-07T14:24:56.240Z,33.3886667,-116.9798333,14.71,0.59,ml,18,54,0.1041,0.31,ci,ci39282807,2020-07-07T14:28:44.563Z,"9km ENE of Pala, CA",earthquake,0.64,1.81,0.096,12,automatic,ci,ci
2020-07-07T14:23:05.010Z,38.2065,-117.9478,13.6,0.7,ml,11,119.85,0.063,0.05,nn,nn00757877,2020-07-07T14:28:08.308Z,"24 km SE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-07-07T14:18:45.465Z,65.1481,-149.0125,7.4,1,ml,,,,0.48,ak,ak0208ot0m76,2020-07-07T14:21:45.727Z,"15 km E of Minto, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-07-07T14:16:43.460Z,35.7901667,-117.6188333,10.36,1.69,ml,23,68,0.03085,0.15,ci,ci39282799,2020-07-07T14:20:31.785Z,"20km NNE of Ridgecrest, CA",earthquake,0.24,0.47,0.17,26,automatic,ci,ci
2020-07-07T14:11:40.577Z,62.9135,-151.2761,114.5,0.7,ml,,,,0.28,ak,ak0208osz3t5,2020-07-07T14:14:33.822Z,"53 km NNW of Petersville, Alaska",earthquake,,2.1,,,automatic,ak,ak
2020-07-07T14:09:01.480Z,35.7055,-117.5078333,9.66,0.64,ml,13,159,0.1244,0.12,ci,ci39282783,2020-07-07T18:17:53.240Z,"12km SW of Searles Valley, CA",earthquake,0.41,0.86,0.17,4,reviewed,ci,ci
2020-07-07T14:07:55.940Z,17.9513,-66.8011,12,3.04,md,22,191,0.0816,0.18,pr,pr2020189002,2020-07-07T22:10:31.535Z,"5 km SSE of Indios, Puerto Rico",earthquake,0.53,0.33,0.15,14,reviewed,pr,pr
2020-07-07T14:06:41.980Z,38.0686684,-118.7436676,2.34,2.49,md,29,96,0.2621,0.06,nc,nc73423006,2020-07-07T18:13:24.040Z,"28km SE of Bodie, CA",earthquake,0.32,3.27,0.21,22,automatic,nc,nc
2020-07-07T13:53:29.130Z,38.1528,-117.9648,12.8,1.1,ml,16,99.75,0.016,0.11,nn,nn00757868,2020-07-07T14:02:29.278Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-07-07T13:53:21.110Z,17.9576,-67.0786,12,2.89,md,22,234,0.0364,0.17,pr,pr2020189003,2020-07-07T20:48:48.774Z,"3 km WSW of La Parguera, Puerto Rico",earthquake,0.58,0.29,0.23,11,reviewed,pr,pr
2020-07-07T13:53:11.327Z,69.7475,-144.164,24.6,1.3,ml,,,,1.66,ak,ak0208osmlyj,2020-07-07T13:57:50.122Z,"47 km SSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-07T13:48:49.330Z,33.6491667,-116.6898333,12.95,0.47,ml,19,105,0.06508,0.17,ci,ci39282775,2020-07-07T13:52:36.481Z,"10km SSE of Idyllwild, CA",earthquake,0.41,0.52,0.148,8,automatic,ci,ci
2020-07-07T13:41:47.460Z,38.1715,-117.9725,2.1,0.6,ml,9,153.73,0.029,0.21,nn,nn00757866,2020-07-07T13:54:27.887Z,"27 km SSE of Mina, Nevada",earthquake,,16.4,,,automatic,nn,nn
2020-07-07T13:36:42.270Z,36.2788333,-89.4928333,7.82,1.18,md,12,79,0.02711,0.1,nm,nm60299412,2020-07-07T16:12:57.760Z,"1 km NNW of Ridgely, Tennessee",earthquake,0.3,0.51,0.072,10,reviewed,nm,nm
2020-07-07T13:31:44.537Z,63.073,-151.521,7.9,1,ml,,,,0.56,ak,ak0208oshytx,2020-07-07T13:34:35.252Z,"53 km S of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-07-07T13:25:22.680Z,33.516,-116.5103333,11.98,1.15,ml,48,57,0.04485,0.2,ci,ci39282751,2020-07-07T13:36:00.090Z,"16km ESE of Anza, CA",earthquake,0.24,0.43,0.177,27,automatic,ci,ci
2020-07-07T13:19:57.084Z,63.0763,-149.462,55.6,0.8,ml,,,,0.74,ak,ak0208osff7i,2020-07-07T13:23:22.704Z,"43 km SW of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-07-07T13:18:41.950Z,38.1853,-117.765,12.7,1.1,ml,16,87.89,0.059,0.07,nn,nn00757862,2020-07-07T13:34:28.931Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T13:18:08.017Z,62.8141,-150.5515,84.9,1,ml,,,,0.53,ak,ak0208osf3pd,2020-07-07T13:21:41.930Z,"37 km NNE of Petersville, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-07-07T13:13:38.360Z,38.8001671,-122.7406693,1.81,0.54,md,9,105,0.01718,0.03,nc,nc73423001,2020-07-07T14:00:04.641Z,"3km SSW of Cobb, CA",earthquake,0.39,1.79,0.04,2,automatic,nc,nc
2020-07-07T13:11:57.550Z,38.1505,-117.9157,9.1,1.2,ml,12,111.41,0.029,0.11,nn,nn00757859,2020-07-07T13:19:29.196Z,"31 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-07T13:09:07.070Z,38.1415,-118.0072,2.1,0.6,ml,12,151.92,0.033,0.07,nn,nn00757857,2020-07-07T13:13:08.432Z,"29 km SSE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-07-07T13:01:31.940Z,38.8171654,-122.8225021,2.26,0.78,md,17,50,0.00979,0.02,nc,nc73422996,2020-07-07T13:33:03.458Z,"7km NW of The Geysers, CA",earthquake,0.26,0.48,0.34,3,automatic,nc,nc
2020-07-07T13:00:32.300Z,53.8673333,-166.773,8.2,0.74,ml,6,113,0.05405,0.14,av,av62193316,2020-07-07T19:00:39.160Z,"15 km W of Dutch Harbor, Alaska",earthquake,0.44,0.93,0.255,6,reviewed,av,av
2020-07-07T12:52:29.111Z,38.1668,-117.8629,8,1.9,ml,24,68.32,0.008,0.137,nn,nn00757850,2020-07-07T20:00:31.857Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.44,11,reviewed,nn,nn
2020-07-07T12:50:31.670Z,38.177,-117.8675,9.7,1.1,ml,16,95.62,0.034,0.09,nn,nn00757846,2020-07-07T12:53:49.505Z,"31 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-07T12:47:21.068Z,37.5193,-117.4447,7.8,1.1,ml,25,88.82,0.328,0.1413,nn,nn00757843,2020-07-07T22:41:38.545Z,"27 km SW of Goldfield, Nevada",earthquake,,1.3,0.34,10,reviewed,nn,nn
2020-07-07T12:43:22.730Z,38.1668,-117.9677,7.5,1,ml,11,130.42,0.033,0.07,nn,nn00757842,2020-07-07T12:48:47.957Z,"27 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-07T12:31:47.566Z,67.0911,-144.801,10,1.1,ml,,,,0.36,ak,ak0208orwjgj,2020-07-07T12:38:52.817Z,"62 km NNE of Fort Yukon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-07T12:31:00.898Z,38.1405,-117.9696,4.9,2.1,ml,8,132.66,0.008,0.228,nn,nn00757840,2020-07-07T22:57:23.857Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,0.29,5,reviewed,nn,nn
2020-07-07T12:29:39.470Z,38.1637,-117.9683,10.7,2.7,ml,21,48.97,0.026,0.3948,nn,nn00757838,2020-07-07T22:54:13.974Z,"28 km SSE of Mina, Nevada",earthquake,,0.1,0.1,13,reviewed,nn,nn
2020-07-07T12:28:41.700Z,69.5116,-144.3049,0,1.6,ml,,,,0.49,ak,ak0208orvvuy,2020-07-07T12:33:00.752Z,"74 km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-07-07T12:17:08.080Z,38.0943,-118.0192,0,0.3,ml,9,179.5,0.043,0.09,nn,nn00757836,2020-07-07T12:24:47.482Z,"33 km SSE of Mina, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-07-07T12:08:45.190Z,53.8581667,-166.7633333,6.87,0.61,ml,6,100,0.04955,0.11,av,av62193301,2020-07-07T18:59:07.740Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.4,0.93,0.325,6,reviewed,av,av
2020-07-07T12:07:50.710Z,18.6671,-65.0408,48,3.36,md,14,331,0.9636,0.52,pr,pr2020189004,2020-07-07T21:39:31.105Z,"37 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.74,12.69,0.05,7,reviewed,pr,pr
2020-07-07T12:04:37.560Z,38.1588,-117.829,0,1.1,ml,9,169,0.029,0.26,nn,nn00757833,2020-07-07T12:12:28.522Z,"35 km SE of Mina, Nevada",earthquake,,6.5,,,automatic,nn,nn
2020-07-07T11:56:38.840Z,38.8251648,-122.7854996,10.19,0.57,md,6,224,0.0188,0.06,nc,nc73422981,2020-07-07T12:41:04.162Z,"5km W of Cobb, CA",earthquake,2.6,4.91,,1,automatic,nc,nc
2020-07-07T11:55:22.030Z,38.1407,-117.9365,10.4,1.5,ml,17,65.44,0.008,0.16,nn,nn00757831,2020-07-07T12:06:10.644Z,"31 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-07-07T11:43:37.940Z,38.1088,-118.1102,2.9,0.6,ml,9,190.23,0.032,0.04,nn,nn00757830,2020-07-07T11:56:27.491Z,"31 km S of Mina, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-07-07T11:35:53.610Z,38.1708,-117.9638,1.9,1,ml,12,107.4,0.032,0.05,nn,nn00757828,2020-07-07T11:45:28.228Z,"27 km SSE of Mina, Nevada",earthquake,,8.4,,,automatic,nn,nn
2020-07-07T11:29:18.820Z,38.1867,-117.9143,5.7,1.2,ml,10,118.5,0.034,0.05,nn,nn00757825,2020-07-07T11:37:08.269Z,"28 km SE of Mina, Nevada",earthquake,,6.9,,,automatic,nn,nn
2020-07-07T11:18:40.340Z,40.3623333,-124.2293333,23.17,1.63,md,15,94,0.05814,0.12,nc,nc73422971,2020-07-07T21:48:01.639Z,"6km NE of Petrolia, CA",earthquake,0.43,0.57,0.056,7,reviewed,nc,nc
2020-07-07T11:15:43.810Z,53.86,-166.7425,8.45,0.16,ml,5,99,0.04077,0.12,av,av62193286,2020-07-07T18:52:02.810Z,"13 km WSW of Dutch Harbor, Alaska",earthquake,0.43,0.78,0.256,6,reviewed,av,av
2020-07-07T11:12:27.270Z,35.6181667,-117.4055,10.73,1.24,ml,14,170,0.09883,0.2,ci,ci39282671,2020-07-07T11:16:13.235Z,"16km S of Trona, CA",earthquake,0.69,1.07,0.172,15,automatic,ci,ci
2020-07-07T11:09:06.780Z,38.8219986,-122.7891693,0.65,0.55,md,11,82,0.01096,0.02,nc,nc73422966,2020-07-07T11:46:03.846Z,"6km W of Cobb, CA",earthquake,0.28,0.71,,1,automatic,nc,nc
2020-07-07T11:05:17.197Z,61.4993,-146.5607,26.1,1.2,ml,,,,0.51,ak,ak0208or5gw7,2020-07-07T11:08:04.045Z,"42 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-07T11:02:18.997Z,-22.3261,170.2675,10,4.7,mb,,115,2.241,0.78,us,us7000ajeu,2020-07-07T11:21:27.040Z,"261 km ESE of Tadine, New Caledonia",earthquake,9.5,1.9,0.12,21,reviewed,us,us
2020-07-07T10:58:35.003Z,64.7444,-149.2097,17.6,0.6,ml,,,,0.37,ak,ak0208oqvfj2,2020-07-07T11:03:22.556Z,"16 km NNW of Four Mile Road, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-07-07T10:44:14.660Z,-26.4547,27.3937,5,4.4,mb,,70,2.163,0.44,us,us7000ajnx,2020-07-07T21:30:04.713Z,"10 km S of Carletonville, South Africa",earthquake,6.2,1.9,0.179,9,reviewed,us,us
2020-07-07T10:41:19.070Z,33.5099983,-116.5083313,10.61,1.29,ml,15,64,0.05102,0.17,ci,ci39282663,2020-07-07T10:44:53.044Z,"16km ESE of Anza, CA",earthquake,0.48,0.77,0.433,9,automatic,ci,ci
2020-07-07T10:38:45.496Z,53.1186,-162.9911,60.5,2.1,ml,,,,1.09,ak,ak0208oqrb0g,2020-07-07T16:33:40.049Z,"195 km S of False Pass, Alaska",earthquake,,48.7,,,reviewed,ak,ak
2020-07-07T10:36:53.800Z,38.1755,-117.7767,13.3,1,ml,13,81.78,0.05,0.02,nn,nn00757821,2020-07-07T11:19:28.250Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T10:35:22.386Z,38.1514,-117.9454,10.3,2,ml,27,48.65,0.017,0.1115,nn,nn00757819,2020-07-07T20:34:39.682Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,0.41,12,reviewed,nn,nn
2020-07-07T10:31:29.640Z,33.2308333,-116.7375,9.72,-0.01,ml,19,59,0.01854,0.18,ci,ci39282655,2020-07-07T10:35:03.984Z,"3km ESE of Lake Henshaw, CA",earthquake,0.36,1.32,0.211,2,automatic,ci,ci
2020-07-07T10:27:37.640Z,38.2122,-117.8408,28.1,0.9,ml,13,95.3,0.021,0.16,nn,nn00757815,2020-07-07T10:31:48.475Z,"30 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-07-07T10:27:32.400Z,38.8233337,-122.8440018,1.85,0.33,md,14,82,0.007012,0.02,nc,nc73422961,2020-07-07T11:19:02.744Z,"9km NW of The Geysers, CA",earthquake,0.28,0.58,0.24,2,automatic,nc,nc
2020-07-07T10:21:18.300Z,37.6225,-119.0015,0.55,0.22,md,9,140,0.01848,0.03,nc,nc73422956,2020-07-07T16:29:03.578Z,"3km SW of Mammoth Lakes, CA",earthquake,0.73,0.91,0.438,6,reviewed,nc,nc
2020-07-07T10:18:06.790Z,38.1518,-117.9423,11.7,1.2,ml,16,94.35,0.015,0.11,nn,nn00757812,2020-07-07T10:28:28.525Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T10:16:09.370Z,38.1888,-117.8487,9.3,1,ml,14,141.04,0.041,0.11,nn,nn00757809,2020-07-07T10:19:27.879Z,"31 km SE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-07-07T10:11:12.550Z,40.7923333,-111.9513333,8.21,0.64,ml,9,157,0.02908,0.14,uu,uu60400797,2020-07-07T16:25:39.690Z,"6 km NW of Salt Lake City, Utah",earthquake,0.65,1.04,0.163,2,reviewed,uu,uu
2020-07-07T10:10:41.710Z,38.8378334,-122.8290024,2.1,0.57,md,10,95,0.00512,0.01,nc,nc73422951,2020-07-07T10:52:03.545Z,"9km NW of The Geysers, CA",earthquake,0.44,1.18,,1,automatic,nc,nc
2020-07-07T10:08:40.360Z,53.8645,-166.7548333,7.84,0.27,ml,6,108,0.04495,0.08,av,av62193276,2020-07-07T18:56:05.820Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.31,0.6,0.28,6,reviewed,av,av
2020-07-07T10:08:21.840Z,38.1703,-117.9053,10.2,0.5,ml,12,119.92,0.026,0.05,nn,nn00757806,2020-07-07T10:12:27.745Z,"30 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-07T10:05:37.160Z,38.1448,-117.9765,12.4,1.2,ml,14,97.7,0.015,0.05,nn,nn00757803,2020-07-07T10:09:49.089Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-07T10:02:09.130Z,38.1417,-118.0197,2.6,0.4,ml,10,153.07,0.038,0.05,nn,nn00757802,2020-07-07T10:06:27.671Z,"28 km SSE of Mina, Nevada",earthquake,,9.1,,,automatic,nn,nn
2020-07-07T09:59:58.080Z,35.6341667,-117.3756667,5.26,0.82,ml,12,180,0.08505,0.12,ci,ci39282647,2020-07-07T10:03:34.484Z,"14km S of Trona, CA",earthquake,0.46,1.52,0.128,7,automatic,ci,ci
2020-07-07T09:56:10.725Z,-7.0241,125.0207,517.52,4.7,mb,,37,2.814,0.6,us,us7000ajef,2020-07-07T10:15:59.040Z,"176 km NNW of Likisá, Timor Leste",earthquake,10.8,9.1,0.059,88,reviewed,us,us
2020-07-07T09:49:58.620Z,38.1417,-118.0437,3.2,1,ml,11,108.72,0.018,0.08,nn,nn00757796,2020-07-07T09:59:48.271Z,"28 km SSE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-07-07T09:45:08.503Z,43.2286,17.8594,10,4.2,mb,,37,1.303,0.64,us,us7000ajec,2020-07-07T13:30:11.040Z,"4 km SW of Blagaj, Bosnia and Herzegovina",earthquake,4.2,1.6,0.215,6,reviewed,us,us
2020-07-07T09:45:00.080Z,38.1215,-117.8855,19,1,ml,15,91.36,0.032,0.09,nn,nn00757793,2020-07-07T09:50:48.444Z,"35 km SSE of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-07-07T09:43:56.720Z,19.2113342285156,-155.419662475586,33.0699996948242,1.74000001,md,34,147,,0.119999997,hv,hv72034172,2020-07-07T09:47:11.400Z,"6 km E of P?hala, Hawaii",earthquake,0.76,0.930000007,0.870000005,3,automatic,hv,hv
2020-07-07T09:40:01.740Z,38.0832,-118.2073,0,1.1,ml,14,71.45,0.144,0.48,nn,nn00757790,2020-07-07T09:46:27.976Z,"35 km SSW of Mina, Nevada",earthquake,,34.7,,,automatic,nn,nn
2020-07-07T09:35:38.683Z,57.1908,-153.7059,35.1,2.4,ml,,,,0.51,ak,ak0208oq52it,2020-07-07T13:55:42.040Z,"24 km W of Old Harbor, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-07-07T09:28:28.390Z,36.1015,-117.8643333,1.5,0.93,ml,10,156,0.01779,0.14,ci,ci39282639,2020-07-07T09:31:55.227Z,"10km NE of Coso Junction, CA",earthquake,0.35,0.24,0.104,6,automatic,ci,ci
2020-07-07T09:28:21.830Z,38.1085,-118.1343,0.5,1.3,ml,11,175.51,0.071,0.11,nn,nn00757788,2020-07-07T09:41:14.734Z,"31 km S of Mina, Nevada",earthquake,,11.6,,,automatic,nn,nn
2020-07-07T09:27:57.180Z,38.1728,-118.0938,3.5,0.7,ml,11,152.25,0.031,0.12,nn,nn00757787,2020-07-07T09:41:07.528Z,"24 km S of Mina, Nevada",earthquake,,11.5,,,automatic,nn,nn
2020-07-07T09:27:24.310Z,33.9658333,-117.1741667,12.06,0.81,ml,27,65,0.01844,0.18,ci,ci39282631,2020-07-07T13:18:39.563Z,"7km NE of Moreno Valley, CA",earthquake,0.32,0.54,0.19,20,reviewed,ci,ci
2020-07-07T09:27:13.010Z,38.1523,-117.9717,9.3,0.7,ml,12,101.54,0.023,0.05,nn,nn00757785,2020-07-07T09:30:47.785Z,"29 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T09:22:22.200Z,33.5935,-116.811,6.07,0.72,ml,35,40,0.03915,0.13,ci,ci39282623,2020-07-07T13:18:58.620Z,"13km WNW of Anza, CA",earthquake,0.19,0.4,0.109,18,reviewed,ci,ci
2020-07-07T09:19:56.863Z,38.1602,-118.0887,3.4,1.8,ml,25,62.95,0.029,0.1376,nn,nn00757781,2020-07-07T20:53:19.096Z,"25 km S of Mina, Nevada",earthquake,,1.1,0.29,13,reviewed,nn,nn
2020-07-07T09:16:03.830Z,44.3793333,-115.176,10.97,1.98,ml,7,91,0.326,0.2,mb,mb80447314,2020-07-07T23:37:08.250Z,"26 km NW of Stanley, Idaho",earthquake,0.69,1.26,0.322,5,reviewed,mb,mb
2020-07-07T09:15:25.320Z,38.0917,-118.1213,0.1,1.3,ml,15,67.32,0.075,0.13,nn,nn00757779,2020-07-07T09:20:48.872Z,"33 km S of Mina, Nevada",earthquake,,11,,,automatic,nn,nn
2020-07-07T08:58:08.463Z,61.5195,-149.9331,33.2,1.2,ml,,,,0.64,ak,ak0208opoicq,2020-07-07T09:03:07.081Z,"1 km E of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-07-07T08:57:59.030Z,38.1542,-118.1023,0.2,1.2,ml,10,123.83,0.043,0.17,nn,nn00757774,2020-07-07T09:02:07.843Z,"26 km S of Mina, Nevada",earthquake,,14.9,,,automatic,nn,nn
2020-07-07T08:56:18.080Z,38.1738,-117.7712,11.9,1.4,ml,18,113.47,0.051,0.05,nn,nn00757772,2020-07-07T08:59:29.193Z,"38 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-07T08:53:20.010Z,38.1913,-117.736,10.2,1.3,ml,14,125.55,0.033,0.11,nn,nn00757769,2020-07-07T08:57:09.221Z,"39 km SE of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-07-07T08:52:18.820Z,38.1873,-117.906,3.6,1.3,ml,16,104.97,0.028,0.06,nn,nn00757767,2020-07-07T08:55:28.207Z,"28 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-07T08:52:00.228Z,64.3479,-148.8607,20.9,1.1,ml,,,,0.37,ak,ak0208opn7fe,2020-07-07T09:03:06.473Z,"15 km E of Anderson, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-07-07T08:49:09.807Z,65.2495,-162.9738,3.8,1.4,ml,,,,1.36,ak,ak0208opml0s,2020-07-07T08:57:44.293Z,"66 km NNE of White Mountain, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-07T08:41:52.570Z,38.8208351,-122.7646637,1.95,0.85,md,12,92,0.01046,0.02,nc,nc73422941,2020-07-07T09:06:02.877Z,"4km W of Cobb, CA",earthquake,0.38,0.5,0.2,2,automatic,nc,nc
2020-07-07T08:41:27.350Z,53.8625,-166.7818333,6.3,0.38,ml,6,106,0.05676,0.2,av,av62193226,2020-07-07T18:46:28.230Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.49,1.26,0.19,6,reviewed,av,av
2020-07-07T08:41:11.920Z,36.4843333,-117.952,13.02,1.48,ml,13,174,0.1124,0.2,ci,ci39282615,2020-07-07T08:44:52.612Z,"16km SE of Lone Pine, CA",earthquake,0.7,1.23,0.242,13,automatic,ci,ci
2020-07-07T08:36:46.260Z,37.5458333,-118.8453333,2.41,0.37,md,9,304,0.04596,0.04,nc,nc73422931,2020-07-07T15:47:03.322Z,"15km W of Toms Place, CA",earthquake,1.01,1.21,0.162,8,reviewed,nc,nc
2020-07-07T08:36:05.720Z,38.1472,-117.7412,4.3,1,ml,13,99.58,0.075,0.13,nn,nn00757763,2020-07-07T08:41:55.164Z,"41 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-07-07T08:31:25.680Z,33.4805,-116.9153333,9.36,1.12,ml,43,34,0.1334,0.21,ci,ci39282607,2020-07-07T08:35:16.590Z,"6km NW of Aguanga, CA",earthquake,0.22,0.92,0.141,27,automatic,ci,ci
2020-07-07T08:30:13.580Z,17.9391,-66.9798,10,2.69,md,19,224,0.0712,0.2,pr,pr2020189005,2020-07-07T20:51:44.550Z,"8 km ESE of La Parguera, Puerto Rico",earthquake,0.49,0.47,0.27,12,reviewed,pr,pr
